Campaign Name,Date,Datasource
MCMMIA_2021_PRI_KELLOGGS_KOMPLETE_SEASONAL_GOOGLE_YOUTUBE_KOMPLETE_AFFINITYAUDIENCES_CPV_BREAKFASTFORONE,2021-05-23,Google Adwords
MCMMIA_2021_CRI_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_ALWAYSON_AFFINITYAUDIENCES_CPM_EVENINGME,2021-05-09,Google Adwords
MCMMIA_2021_SLV_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_ALWAYSON_AFFINITYAUDIENCES_CPM_EVENINGME,2021-05-10,Google Adwords
MCMMIA_2021_NIC_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_ALWAYSON_AFFINITYAUDIENCES_CPM_EVENINGME,2021-05-10,Google Adwords
MCMMIA_2021_DOM_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_ALWAYSON_AFFINITYAUDIENCES_CPM_EVENINGME,2021-05-10,Google Adwords
MCMMIA_2021_GTM_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_ALWAYSON_AFFINITYAUDIENCES_CPM_EVENINGME,2021-05-09,Google Adwords
MCMMIA_2021_PAN_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_ALWAYSON_AFFINITYAUDIENCES_CPM_EVENINGME,2021-05-04,Google Adwords
MCMMIA_2021_HND_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_ALWAYSON_AFFINITYAUDIENCES_CPM_EVENINGME,2021-05-07,Google Adwords
MCMMX_2021_MEX_KELLOGGS_MASTERBRAND_SEASONAL_GOOGLE_SEM_FREESTAMP_AFFINITYAUDIENCES_CPC_BREAKFASTFORONE,2021-05-17,Google Adwords
MCMMIA_2021_GTM_KELLOGGS_SPECIALK_SEASONAL_GOOGLE_YOUTUBE_ALIMENTATUPOTENCIAL_AFFINITYAUDIENCES_CPV_BREAKFASTFORONE,2021-05-20,Google Adwords
MCMMIA_2021_CRI_KELLOGGS_SPECIALK_SEASONAL_GOOGLE_YOUTUBE_ALIMENTATUPOTENCIAL_AFFINITYAUDIENCES_CPV_BREAKFASTFORONE,2021-05-30,Google Adwords
MCMMX_2021_MEX_KELLOGGS_MASTERBRAND_SEASONAL_GOOGLE_SEM_INFLUENCESYSTEM_AFFINITYAUDIENCES_CPC_BREAKFASTFORONE,2021-05-27,Google Adwords
MCMMIA_2021_COL_KELLOGGS_ZUCARITAS_SEASONAL_GOOGLE_YOUTUBE_ZUCARITASAREQUIPE_AFFINITYAUDIENCES_CPV_FAMILYBREAKFAST,2021-05-23,Google Adwords
MCMMIA_2021_PRI_KELLOGGS_SPECIALKBARS_SEASONAL_GOOGLE_YOUTUBE_SPECIALKBARS_AFFINITYAUDIENCES_CPV_MID-MORNINGSNACK,2021-05-29,Google Adwords
MCMMIA_2021_CRI_KELLOGGS_RICEKRISPIES_SEASONAL_GOOGLE_YOUTUBE_CELEBREAKING_AFFINITYAUDIENCES_CPV_MID-MORNINGSNACK,2021-06-10,Google Adwords
MCMMIA_2021_GTM_KELLOGGS_RICEKRISPIES_SEASONAL_GOOGLE_YOUTUBE_CELEBREAKING_AFFINITYAUDIENCES_CPV_MID-MORNINGSNACK,2021-06-02,Google Adwords
MCMMIA_2021_CRI_KELLOGGS_CHOCOKRISPIS_SEASONAL_GOOGLE_YOUTUBE_ALOGRANDE_AFFINITYAUDIENCES_CPV_FAMILYBREAKFAST,2021-06-06,Google Adwords
MCMMIA_2021_CRI_KELLOGGS_POPTARTS_SEASONAL_GOOGLE_YOUTUBE_CELEBREAKING_AFFINITYAUDIENCES_CPM_BREAKFASTFORONE,2021-06-11,Google Adwords
MCMMIA_2021_GTM_KELLOGGS_POPTARTS_SEASONAL_GOOGLE_YOUTUBE_CELEBREAKING_AFFINITYAUDIENCES_CPM_BREAKFASTFORONE,2021-06-04,Google Adwords
MCMMIA_2021_PRI_KELLOGGS_CHEEZIT_SEASONAL_GOOGLE_YOUTUBE_CHEEZIT_AFFINITYAUDIENCES_CPV_MID-MORNINGSNACK,2021-06-10,Google Adwords
MCMMX_2021_MEX_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_ARMATEELCINE_AFFINITYAUDIENCES_CPM_SALTYSNACKS,2021-06-11,Google Adwords
MCMMIA_2021_GTM_KELLOGGS_SPECIALK_SEASONAL_GOOGLE_YOUTUBE_AALIMENTAMOSLOQUEERES_AFFINITYAUDIENCES_CPV_BREAKFASTFORONE,2021-05-18,Google Adwords
,2021-05-26,Sizmek Sas
MCMCO_2020_COL_KELLOGGS_CHOCOKRISPIS_SEASONAL_EXPERIENCIACHOCOKRISPIS_SIZMEK_FAMILYBREAKFAST_CPM-TAPTAP-DISPLAY-RICHMEDIA,2021-01-08,Sizmek Sas
MCMCO_2020_COL_KELLOGGS_CHOCOKRISPIS_SEASONAL_EXPERIENCIACHOCOKRISPIS_SIZMEK_FAMILYBREAKFAST_CPM-XAXIS-DISPLAY-STANDARDBANNER,2021-01-01,Sizmek Sas
MCMCO_2020_COL_KELLOGGS_CHOCOKRISPIS_SEASONAL_EXPERIENCIACHOCOKRISPIS_SIZMEK_FAMILYBREAKFAST_CPV-SPOTIFY-DISPLAY-SPONSOREDPLAYLIST,2021-01-27,Sizmek Sas
MCMCO_2020_COL_KELLOGGS_CHOCOKRISPIS_SEASONAL_EXPERIENCIACHOCOKRISPIS_SIZMEK_FAMILYBREAKFAST_CPV-XAXIS-DISPLAY-VIDEO,2021-01-02,Sizmek Sas
MCMCO_2020_COL_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_INSERTOS2_SIZMEK_BREAKFASTFORONE_CPM-TAPTAP-DISPLAY-RICHMEDIA,2021-01-01,Sizmek Sas
MCMCO_2020_COL_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_INSERTOS2_SIZMEK_BREAKFASTFORONE_CPM-XAXIS-DISPLAY,2021-01-01,Sizmek Sas
MCMCO_2020_COL_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_INSERTOS2_SIZMEK_BREAKFASTFORONE_CPV-XAXIS-VIDEO,2021-01-01,Sizmek Sas
MCMCO_2020_COL_KELLOGGS_EXTRA_SEASONAL_EXTRA_SIZMEK_BREAKFASTFORONE_CPM-DUNNHUMBY-DISPLAY,2021-01-01,Sizmek Sas
MCMCO_2020_COL_KELLOGGS_EXTRA_SEASONAL_EXTRA_SIZMEK_BREAKFASTFORONE_CPV-XAXIS-VIDEO,2021-04-24,Sizmek Sas
MCMCO_2020_COL_KELLOGGS_FROOTLOOPS_SEASONAL_FROOTLOOPSJUMBO_SIZMEK_FAMILYBREAKFAST_CPM-TAPTAP-DISPLAY-RICHMEDIA,2021-01-01,Sizmek Sas
MCMCO_2020_COL_KELLOGGS_FROOTLOOPS_SEASONAL_FROOTLOOPSJUMBO_SIZMEK_FAMILYBREAKFAST_CPM-XAXIS-DISPLAY,2021-01-01,Sizmek Sas
MCMCO_2020_COL_KELLOGGS_MASTERBRAND_SEASONAL_HEALTYKIDS_SIZMEK_FAMILYBREAKFAST_CPM-XAXIS–DISPLAY,2021-01-01,Sizmek Sas
MCMCO_2020_COL_KELLOGGS_MASTERBRAND_SEASONAL_INCANSABLES_SIZMEK_BREAKFASTFORONE_CPM-CANALRCN-DISPLAY,2021-06-08,Sizmek Sas
MCMCO_2020_COL_KELLOGGS_MASTERBRAND_SEASONAL_INCANSABLES_SIZMEK_BREAKFASTFORONE_CPM-ELTIEMPO-DISPLAY,2021-04-03,Sizmek Sas
MCMCO_2020_COL_KELLOGGS_PRINGLES_SEASONAL_ARMALARUMBA_SIZMEK_EVENINGME_CPC-TAPTAP-DISPLAY-STANDARBANNER,2021-02-10,Sizmek Sas
MCMCO_2020_COL_KELLOGGS_PRINGLES_SEASONAL_ARMALARUMBA_SIZMEK_EVENINGME_CPM-TAPTAP-DISPLAY-RICHMEDIA,2021-01-02,Sizmek Sas
MCMCO_2020_COL_KELLOGGS_PRINGLES_SEASONAL_ARMALARUMBA_SIZMEK_EVENINGME_CPM-TAPTAP-DISPLAY-STANDARBANNER,2021-01-01,Sizmek Sas
MCMCO_2020_COL_KELLOGGS_PRINGLES_SEASONAL_ARMALARUMBA_SIZMEK_EVENINGME_CPM-XAXIS-DISPLAY,2021-01-01,Sizmek Sas
MCMCO_2020_COL_KELLOGGS_PRINGLES_SEASONAL_ARMALARUMBA_SIZMEK_EVENINGME_CPV-XAXIS-VIDEO,2021-01-05,Sizmek Sas
MCMCO_2020_COL_KELLOGGS_PRINGLES_SEASONAL_PRINGLESWAVY_SIZMEK_BREAKFASTFORONE_CPM-XAXIS-DISPLAY,2021-02-17,Sizmek Sas
MCMCO_2021_COL_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_BACKTOSCHOOL_SIZMEK_BREAKFASTFORONE_CPM-AUDIO,2021-02-03,Sizmek Sas
MCMCO_2021_COL_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_BACKTOSCHOOL_SIZMEK_BREAKFASTFORONE_CPM-XAXIS-STANDARDBANNERS,2021-02-03,Sizmek Sas
MCMCO_2021_COL_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_BACKTOSCHOOL_SIZMEK_BREAKFASTFORONE_CPV-KIDSCORP,2021-02-03,Sizmek Sas
MCMCO_2021_COL_KELLOGGS_EXTRA_SEASONAL_EXTRA_SIZMEK_BREAKFASTFORONE_CPC-TAPTAP,2021-05-26,Sizmek Sas
MCMCO_2021_COL_KELLOGGS_EXTRA_SEASONAL_EXTRA_SIZMEK_BREAKFASTFORONE_CPM-ELTIEMPO,2021-05-26,Sizmek Sas
MCMCO_2021_COL_KELLOGGS_EXTRA_SEASONAL_EXTRA_SIZMEK_BREAKFASTFORONE_CPM-IMS,2021-05-26,Sizmek Sas
MCMCO_2021_COL_KELLOGGS_EXTRA_SEASONAL_EXTRA_SIZMEK_BREAKFASTFORONE_CPM-TAPTAP,2021-05-26,Sizmek Sas
MCMCO_2021_COL_KELLOGGS_EXTRA_SEASONAL_EXTRA_SIZMEK_BREAKFASTFORONE_CPM-XAXIS,2021-05-26,Sizmek Sas
MCMCO_2021_COL_KELLOGGS_EXTRA_SEASONAL_EXTRA_SIZMEK_BREAKFASTFORONE_CPV-SUNMEDIA,2021-05-26,Sizmek Sas
MCMCO_2021_COL_KELLOGGS_EXTRA_SEASONAL_EXTRA_SIZMEK_BREAKFASTFORONE_CPV-XAXIS,2021-05-26,Sizmek Sas
MCMCO_2021_COL_KELLOGGS_HEALTHYKIDS_SEASONAL_HEALTHYKIDSGRANOLA_SIZMEK_FAMILYBREAKFAST_CPM-DUNNHUMBY-DISPLAY,2021-02-12,Sizmek Sas
MCMCO_2021_COL_KELLOGGS_HEALTHYKIDS_SEASONAL_HEALTHYKIDSGRANOLA_SIZMEK_FAMILYBREAKFAST_CPM-DUNNHUMBY-STANDARDBANNER,2021-02-12,Sizmek Sas
MCMCO_2021_COL_KELLOGGS_HEALTHYKIDS_SEASONAL_HEALTHYKIDSGRANOLA_SIZMEK_FAMILYBREAKFAST_CPM-KIDSCORP,2021-02-12,Sizmek Sas
MCMCO_2021_COL_KELLOGGS_HEALTHYKIDS_SEASONAL_HEALTHYKIDSGRANOLA_SIZMEK_FAMILYBREAKFAST_CPM-XAXIS-STANDARDBANNERS,2021-02-12,Sizmek Sas
MCMCO_2021_COL_KELLOGGS_MASTERBRAND_SEASONAL_HERSHEYS_SIZMEK_FAMILYBREAKFAST_CPM-XAXIS-STANDARDBANNER,2021-06-01,Sizmek Sas
MCMCO_2021_COL_KELLOGGS_PRINGLES_SEASONAL_PROMOXBOX_SIZMEK_EVENINGME_CPC-TAPTAP-STANDARDBANNER,2021-03-05,Sizmek Sas
MCMCO_2021_COL_KELLOGGS_PRINGLES_SEASONAL_PROMOXBOX_SIZMEK_EVENINGME_CPM-SPOTIFY-AUDIOAD,2021-03-02,Sizmek Sas
MCMCO_2021_COL_KELLOGGS_PRINGLES_SEASONAL_PROMOXBOX_SIZMEK_EVENINGME_CPM-XAXIS-STANDARDBANNERS,2021-03-02,Sizmek Sas
MCMCO_2021_COL_KELLOGGS_PRINGLES_SEASONAL_PROMOXBOX_SIZMEK_EVENINGME_CPV-XAXIS-VIDEO,2021-03-02,Sizmek Sas
MCMCO_2021_COL_KELLOGGS_ZUCARITAS_SEASONAL_PURAGARRA_SIZMEK_FAMILYBREAKFAST_CPM-CARTOONNETWORK,2021-02-16,Sizmek Sas
MCMCO_2021_COL_KELLOGGS_ZUCARITAS_SEASONAL_PURAGARRA_SIZMEK_FAMILYBREAKFAST_CPM-NICKELODEON,2021-02-12,Sizmek Sas
MCMCO_2021_COL_KELLOGGS_ZUCARITAS_SEASONAL_PURAGARRA_SIZMEK_FAMILYBREAKFAST_CPM-SPOTIFY-TAKEOVER,2021-03-15,Sizmek Sas
MCMCO_2021_COL_KELLOGGS_ZUCARITAS_SEASONAL_PURAGARRA_SIZMEK_FAMILYBREAKFAST_CPM-TAPTAP-RICHMEDIA,2021-02-17,Sizmek Sas
MCMCO_2021_COL_KELLOGGS_ZUCARITAS_SEASONAL_PURAGARRA_SIZMEK_FAMILYBREAKFAST_CPM-XAXIS-STANDARDBANNERS,2021-02-12,Sizmek Sas
MCMCO_2021_COL_KELLOGGS_ZUCARITAS_SEASONAL_PURAGARRA_SIZMEK_FAMILYBREAKFAST_CPV-XAXIS-VIDEO,2021-02-16,Sizmek Sas
MCMCO_2021_COL_KELLOGGS_ZUCARITAS_SEASONAL_ZUCARITASAREQUIPE_SIZMEK_FAMILYBREAKFAST_CPM-KIDSCORP,2021-05-20,Sizmek Sas
MCMCO_2021_COL_KELLOGGS_ZUCARITAS_SEASONAL_ZUCARITASAREQUIPE_SIZMEK_FAMILYBREAKFAST_CPM-XAXIS-STANDARDBANNERS,2021-05-20,Sizmek Sas
MCMCO_2021_COL_KELLOGGS_ZUCARITAS_SEASONAL_ZUCARITASAREQUIPE_SIZMEK_FAMILYBREAKFAST_CPV-XAXIS-VIDEO,2021-05-20,Sizmek Sas
MCMMIA_2020_ARG_KELLOGGS_PRINGLES_SEASONAL_ALWAYSON_SIZMEK_EVENINGME_CPM-XAXIS-VIDEO,2021-05-17,Sizmek Sas
MCMMIA_2020_COL_KELLOGGS_PRINGLES_SEASONAL_ALWAYSON_SIZMEK_EVENINGME_CPM-XAXIS-VIDEO,2021-05-14,Sizmek Sas
MCMMIA_2020_CRI_KELLOGGS_PRINGLES_SEASONAL_ALWAYSON_SIZMEK_EVENINGME_CPM-XAXIS-VIDEO,2021-03-21,Sizmek Sas
MCMMIA_2020_DOM_KELLOGGS_PRINGLES_SEASONAL_ALWAYSON_SIZMEK_EVENINGME_CPM-XAXIS-VIDEO,2021-05-10,Sizmek Sas
MCMMIA_2020_MEX_KELLOGGS_PRINGLES_SEASONAL_ALWAYSON_SIZMEK_EVENINGME_CPM-XAXIS-VIDEO,2021-01-07,Sizmek Sas
MCMMIA_2020_PAN_KELLOGGS_PRINGLES_SEASONAL_ALWAYSON_SIZMEK_EVENINGME_CPM-XAXIS-VIDEO,2021-04-19,Sizmek Sas
MCMMIA_2021_ARG_KELLOGGS_PRINGLES_SEASONAL_PROMOXBOX_SIZMEK_EVENINGME_CPC-XAXIS-NATIVERECOMMENDATIONADS,2021-05-04,Sizmek Sas
MCMMIA_2021_ARG_KELLOGGS_PRINGLES_SEASONAL_PROMOXBOX_SIZMEK_EVENINGME_CPM-SPOTIFY-AUDIOAD,2021-04-02,Sizmek Sas
MCMMIA_2021_ARG_KELLOGGS_PRINGLES_SEASONAL_PROMOXBOX_SIZMEK_EVENINGME_CPM-SPOTIFY-VIDEOTAKEOVER,2021-03-31,Sizmek Sas
MCMMIA_2021_ARG_KELLOGGS_PRINGLES_SEASONAL_PROMOXBOX_SIZMEK_EVENINGME_CPM-XAXIS-SOCIALNATIVEAD,2021-05-20,Sizmek Sas
MCMMIA_2021_ARG_KELLOGGS_PRINGLES_SEASONAL_PROMOXBOX_SIZMEK_EVENINGME_CPM-XAXIS-STANDARDBANNERS,2021-03-30,Sizmek Sas
MCMMIA_2021_CHL_KELLOGGS_MASTERBRAND_SEASONAL_DESPIERTAMUCHOMAS_SIZMEK_BREAKFASTFORONE_CPCV-XAXIS-VIDEO,2021-03-29,Sizmek Sas
MCMMIA_2021_CHL_KELLOGGS_MASTERBRAND_SEASONAL_DESPIERTAMUCHOMAS_SIZMEK_BREAKFASTFORONE_CPM-XAXIS-SCROLLREACTIVE,2021-03-15,Sizmek Sas
MCMMIA_2021_CHL_KELLOGGS_MASTERBRAND_SEASONAL_DESPIERTAMUCHOMAS_SIZMEK_BREAKFASTFORONE_CPM-XAXIS-STANDARDBANNERS,2021-04-12,Sizmek Sas
MCMMIA_2021_CHL_KELLOGGS_MASTERBRAND_SEASONAL_DESPIERTAMUCHOMAS_SIZMEK_BREAKFASTFORONE_CPM-XAXIS-VIDEOBOARD,2021-04-06,Sizmek Sas
MCMMX_2020_MEX_KELLOGGS_CHOCOKRISPIS_SEASONAL_EQUITY_SIZMEK_FAMILYBREAKFAST_CPCV-XAXISPRE-ROLL,2021-01-04,Sizmek Sas
MCMMX_2020_MEX_KELLOGGS_CHOCOKRISPIS_SEASONAL_EQUITY_SIZMEK_FAMILYBREAKFAST_CPM-XAXIS-STANDARDBANNERS,2021-01-15,Sizmek Sas
MCMMX_2020_MEX_KELLOGGS_CHOCOKRISPIS_SEASONAL_M&MS_SIZMEK_FAMILYBREAKFAST_CPCV-SUNMEDIA,2021-01-01,Sizmek Sas
MCMMX_2020_MEX_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_CRAYOLA_SIZMEK_FAMILY BREAKFAST_CPM-XAXIS-STANDARDBANNERS,2021-01-15,Sizmek Sas
MCMMX_2020_MEX_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_GANAPREMIOS_SIZMEK_FAMILYBREAKFAST_CPM-XAXIS-STANDARDBANNERS,2021-01-01,Sizmek Sas
MCMMX_2020_MEX_KELLOGGS_EXTRA_SEASONAL_EXTRA_SIZMEK_BREAKFASTFORONE_CPM-XAXIS-STANDARDBANNERS,2021-01-01,Sizmek Sas
MCMMX_2020_MEX_KELLOGGS_EXTRA_SEASONAL_EXTRA_SIZMEK_BREAKFASTFORONE_CPM-XAXISRICHMEDIA,2021-01-05,Sizmek Sas
MCMMX_2020_MEX_KELLOGGS_MASTERBRAND_SEASONAL_ALLOCCASIONS_SIZMEK_BREAKFASTFORONE_CPM-XAXIS-STANDARDBANNERS,2021-02-05,Sizmek Sas
MCMMX_2020_MEX_KELLOGGS_MASTERBRAND_SEASONAL_COOKIESKIDS_SIZMEK_MID-MORNINGSNACK_CPM-XAXIS-STANDARDBANNERS,2021-01-01,Sizmek Sas
MCMMX_2020_MEX_KELLOGGS_MASTERBRAND_SEASONAL_CORONAVIRUS_SIZMEK_BREAKFASTFORONE_CPCV-XAXIS-VIDEO,2021-01-02,Sizmek Sas
MCMMX_2020_MEX_KELLOGGS_MASTERBRAND_SEASONAL_CORONAVIRUS_SIZMEK_BREAKFASTFORONE_CPM-XAXIS-STANDARDBANNERS,2021-01-01,Sizmek Sas
MCMMX_2020_MEX_KELLOGGS_MASTERBRAND_SEASONAL_EMBAJADORES_SIZMEK_BREAKFASTFORONE_CPEC-XAXISSPOTIFY,2021-01-02,Sizmek Sas
MCMMX_2020_MEX_KELLOGGS_MASTERBRAND_SEASONAL_EMBAJADORES_SIZMEK_BREAKFASTFORONE_CPM-XAXIS-STANDARDBANNERS,2021-01-01,Sizmek Sas
MCMMX_2020_MEX_KELLOGGS_POPTARTS_SEASONAL_UGLYSWEATER_SIZMEK_MID-MORNINGSNACK_CPM-XAXIS-STANDARDBANNERS,2021-01-01,Sizmek Sas
MCMMX_2020_MEX_KELLOGGS_PRINGLES_SEASONAL_ALWAYSONGAMING_SIZMEK_EVENINGME_CPCV-IMS-EA,2021-01-15,Sizmek Sas
MCMMX_2020_MEX_KELLOGGS_PRINGLES_SEASONAL_ALWAYSONGAMING_SIZMEK_EVENINGME_CPM-GAMELOFT,2021-01-03,Sizmek Sas
MCMMX_2020_MEX_KELLOGGS_PRINGLES_SEASONAL_XMASPROMOMUSIC_SIZMEK_EVENINGME_CPCV-SUNMEDIA,2021-01-14,Sizmek Sas
MCMMX_2020_MEX_KELLOGGS_PRINGLES_SEASONAL_XMASPROMOMUSIC_SIZMEK_EVENINGME_CPCV-XAXISSPOTIFY,2021-01-11,Sizmek Sas
MCMMX_2020_MEX_KELLOGGS_PRINGLES_SEASONAL_XMASPROMOMUSIC_SIZMEK_EVENINGME_CPEC-XAXISSPOTIFY,2021-01-02,Sizmek Sas
MCMMX_2020_MEX_KELLOGGS_SPECIALK_SEASONAL_ORIGINAL_SIZMEK_BREAKFASTFORONE_CPC-XAXIS-STANDARDBANNERS,2021-01-01,Sizmek Sas
MCMMX_2020_MEX_KELLOGGS_SPECIALK_SEASONAL_ORIGINAL_SIZMEK_BREAKFASTFORONE_CPM-XAXISSOCIALNATIVE,2021-01-01,Sizmek Sas
MCMMX_2020_MEX_KELLOGGS_ZUCARITAS_SEASONAL_EQUITY_SIZMEK_DINNER_CPM-XAXIS-STANDARDBANNERS,2021-04-13,Sizmek Sas
MCMMX_2020_MEX_KELLOGGS_ZUCARITAS_SEASONAL_EQUITY_SIZMEK_FAMILY BREAKFAST_CPM-XAXIS-STANDARDBANNERS,2021-02-17,Sizmek Sas
MCMMX_2020_MEX_KELLOGGS_ZUCARITAS_SEASONAL_EQUITY_SIZMEK_MID-MORNINGSNACK_CPM-XAXIS-STANDARDBANNERS,2021-04-14,Sizmek Sas
MCMMX_2021_MEX_KELLOGGS_CHOCOKRISPIS_SEASONAL_ALOGRANDE_SIZMEK_FAMILYBREAKFAST_CPCV-XAXISPRE-ROLL,2021-01-20,Sizmek Sas
MCMMX_2021_MEX_KELLOGGS_CHOCOKRISPIS_SEASONAL_ALOGRANDE_SIZMEK_FAMILYBREAKFAST_CPM-XAXIS-STANDARDBANNERS,2021-01-20,Sizmek Sas
MCMMX_2021_MEX_KELLOGGS_MASTERBRAND_SEASONAL_ALWAYSCLOSETOYOU_SIZMEK_FAMILYBREAKFAST_CPM-XAXIS-STANDARDBANNERS,2021-01-26,Sizmek Sas
MCMMX_2021_MEX_KELLOGGS_MASTERBRAND_SEASONAL_COOKIES_SIZMEK_MID-MORNINGSNACK_CPCV-XAXISPRE-ROLL,2021-04-14,Sizmek Sas
MCMMX_2021_MEX_KELLOGGS_MASTERBRAND_SEASONAL_DESPIERTAMUCHOMAS_SIZMEK_BREAKFASTFORONE_CPM-XAXIS-STANDARDBANNERS,2021-01-13,Sizmek Sas
MCMMX_2021_MEX_KELLOGGS_MASTERBRAND_SEASONAL_DESPIERTAMUCHOMAS_SIZMEK_BREAKFASTFORONE_CPV-XAXISPRE-ROLL,2021-01-13,Sizmek Sas
MCMMX_2021_MEX_KELLOGGS_MASTERBRAND_SEASONAL_FREESTAMP_SIZMEK_BREAKFASTFORONE_CPCV-XAXISPRE-ROLL,2021-06-01,Sizmek Sas
MCMMX_2021_MEX_KELLOGGS_MASTERBRAND_SEASONAL_FREESTAMP_SIZMEK_BREAKFASTFORONE_CPV-XAXISPRE-ROLL,2021-04-06,Sizmek Sas
MCMMX_2021_MEX_KELLOGGS_MASTERBRAND_SEASONAL_INFLUENCESYSTEM_SIZMEK_BREAKFASTFORONE_CPM-XAXISINFEED/RECOMMENDATIONADS,2021-05-19,Sizmek Sas
MCMMX_2021_MEX_KELLOGGS_MASTERBRAND_SEASONAL_KRUNCHERS_SIZMEK_BREAKFASTFORONE_CPCV-XAXISPRE-ROLL,2021-06-10,Sizmek Sas
MCMMX_2021_MEX_KELLOGGS_PRINGLES_SEASONAL_ALWAYSON_SIZMEK_EVENINGME_CPCV-XAXISPRE-ROLL,2021-01-21,Sizmek Sas
MCMMX_2021_MEX_KELLOGGS_PRINGLES_SEASONAL_ARMATEELCINE_SIZMEK_EVENINGME_CPCV-XAXISPRE-ROLL,2021-06-01,Sizmek Sas
MCMMX_2021_MEX_KELLOGGS_PRINGLES_SEASONAL_PROMOXBOX_SIZMEK_EVENINGME_CPCV-XAXISPRE-ROLL,2021-03-04,Sizmek Sas
MCMMX_2021_MEX_KELLOGGS_ZUCARITAS_SEASONAL_PURAGARRA_SIZMEK_FAMILYBREAKFAST_CPCV-SUNMEDIA,2021-03-17,Sizmek Sas
MCMMX_2021_MEX_KELLOGGS_ZUCARITAS_SEASONAL_PURAGARRA_SIZMEK_FAMILYBREAKFAST_CPM-XAXIS-STANDARDBANNERS,2021-01-13,Sizmek Sas
MCMPR_2020_BHS_KELLOGGS_RICEKRISPIES_SEASONAL_RICEKRISPIESTREAT_SIZMEK_AFTERNOONSNACK_CPCV-EIKON,2021-01-01,Sizmek Sas
MCMPR_2020_CENAM_KELLOGGS_RICEKRISPIES_SEASONAL_AMORPARALLEVAR_SIZMEK_MID-MORNINGSNACK_CPV-SEVERAL-VIDEO,2021-01-01,Sizmek Sas
MCMPR_2020_CENAM_KELLOGGS_ZUCARITAS_SEASONAL_RECREATE_SIZMEK_FAMILY BREAKFAST_CPV-SEVERAL-VIDEO,2021-01-01,Sizmek Sas
MCMPR_2020_CRI_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_BACKTOSCHOOL_SIZMEK_FAMILYBREAKFAST_CPV-XAXIS-VIDEO,2021-01-02,Sizmek Sas
MCMPR_2020_CRI_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_CRAYOLA_SIZMEK_FAMILYBREAKFAST_CPM-XAXIS-DISPLAY,2021-01-01,Sizmek Sas
MCMPR_2020_CRI_KELLOGGS_FROOTLOOPS_SEASONAL_FROOTLOOPSJUMBO_SIZMEK_MID-MORNINGSNACK_CPV-XAXIS-VIDEO,2021-01-16,Sizmek Sas
MCMPR_2020_CRI_KELLOGGS_KOMPLETE_SEASONAL_KOMPLETE_SIZMEK_FAMILYBREAKFAST_CPM-EIKON-DISPLAY,2021-01-01,Sizmek Sas
MCMPR_2020_CRI_KELLOGGS_KOMPLETE_SEASONAL_KOMPLETE_SIZMEK_FAMILYBREAKFAST_CPV-XAXIS-VIDEO,2021-01-01,Sizmek Sas
MCMPR_2020_CRI_KELLOGGS_MASTERBRAND_SEASONAL_DESPIERTAMUCHOMAS_SIZMEK_BREAKFASTFORONE_CPV-XAXIS-VIDEO,2021-01-01,Sizmek Sas
MCMPR_2020_CRI_KELLOGGS_POPTARTS_SEASONAL_ESLOQUEES_SIZMEK_MID-MORNINGSNACK_CPV-ADMAZING,2021-05-13,Sizmek Sas
MCMPR_2020_CRI_KELLOGGS_PRINGLES_SEASONAL_DESTAPAYGANA_SIZMEK_EVENINGME_CPM-XAXIS-DISPLAY,2021-02-22,Sizmek Sas
MCMPR_2020_CRI_KELLOGGS_RICEKRISPIES_SEASONAL_AMORPARALLEVAR_SIZMEK_MID-MORNINGSNACK_CPCV-EIKON,2021-01-01,Sizmek Sas
MCMPR_2020_CRI_KELLOGGS_SPECIALK_SEASONAL_REPOSICIONAMIENTO_SIZMEK_BREAKFASTFORONE_CPM-EIKON,2021-01-01,Sizmek Sas
MCMPR_2020_CRI_KELLOGGS_SPECIALK BARS_SEASONAL_RECOVERYPLAN_SIZMEK_AFTERNOONSNACK_CPCV-EIKON,2021-01-04,Sizmek Sas
MCMPR_2020_DOM_KELLOGGS_FROOTLOOPS_SEASONAL_FROOTLOOPSJUMBO_SIZMEK_MID-MORNINGSNACK_CPV-XAXIS-VIDEO,2021-01-01,Sizmek Sas
