video_p25_watched_actions.video_view.1d_click,impressions,objective,video_p75_watched_actions.video_view.1d_click,video_thruplay_watched_actions.video_view.7d_click,video_p50_watched_actions.video_view.1d_click,actions.comment.1d_click,country,actions.post_reaction.7d_click,video_thruplay_watched_actions.video_view,actions.post.1d_click,clicks,video_p75_watched_actions.video_view,actions.post_reaction,campaign_name,ad_id,actions.page_engagement,actions.comment.7d_click,adset_id,actions.post.7d_click,adset_name,actions.page_engagement.7d_click,video_30_sec_watched_actions.video_view.1d_click,video_p50_watched_actions.video_view,actions.video_view,actions.link_click,actions.link_click.7d_click,actions.onsite_conversion.post_save.7d_click,campaign_id,video_p25_watched_actions.video_view,actions.link_click.1d_click,ad_name,video_avg_time_watched_actions.video_view.7d_click,video_avg_time_watched_actions.video_view.1d_click,actions.video_view.7d_click,video_p75_watched_actions.video_view.7d_click,actions.post_engagement,video_30_sec_watched_actions.video_view,actions.post_engagement.7d_click,buying_type,actions.comment,actions.landing_page_view.7d_click,video_p50_watched_actions.video_view.7d_click,reach,video_p25_watched_actions.video_view.7d_click,actions.landing_page_view.1d_click,account_currency,actions.landing_page_view,actions.post_reaction.1d_click,actions.video_view.1d_click,video_p100_watched_actions.video_view.7d_click,frequency,video_avg_time_watched_actions.video_view,actions.post,actions.onsite_conversion.post_save,video_30_sec_watched_actions.video_view.7d_click,date_stop,actions.post_engagement.1d_click,account_id,date_start,video_p100_watched_actions.video_view.1d_click,actions.onsite_conversion.post_save.1d_click,video_p100_watched_actions.video_view,video_thruplay_watched_actions.video_view.1d_click,actions.page_engagement.1d_click,spend,account_name,campaign_buying_type,ad_creative_call_to_action_type,ad_creative_object_type,ad_creative_link_url,campaign_stop_time,campaign_start_time,ad_preview_default_url,link,actions.interactive_component_tap.7d_click,actions.interactive_component_tap,actions.interactive_component_tap.1d_click,actions.offsite_conversion.fb_pixel_complete_registration.1d_click,actions.offsite_conversion.fb_pixel_complete_registration,actions.offsite_conversion.fb_pixel_complete_registration.7d_click,actions.photo_view,actions.photo_view.1d_click,actions.photo_view.7d_click,actions.like,actions.like.7d_click,actions.like.1d_click,Campaign Label,Campaign_duplicate,Agency,Year,Market,Client,Brand_portfolio,Temporality,Initiative,Vendor,Platform,Objective,Buying Type,Consumption Occasion,video_quartile_25_view,video_views,url,Month,New Buying Type,Country Code,BRL to USD,MXN to USD,Cost in BRL,platform_cost,campaign_label,unified_brand,Datasource,Brand,interactions,Temp Campaign Name,date_copy,date_month,mplan_agency,Campaign Name,date_month,reach_key,campaign_monthly_reach,Country_code,Country_code2,cost_eval,Eval_scale,firstEval_scale,secondEval_scale,Agency_nc,Year_nc,Countrry_nc,Client_nc,Brand_nc,Temporality_nc,Initiative_nc,Vendor_nc,Platform_nc,Objective_nc,BuyType_nc,ConssumptionOcasion_nc,datasource_mediaplan,adverity_client_id,adverity_client_name
,65778,REACH,,,,,EC,89,,,241,,89,MCMMIA_2021_ECU_KELLOGGS_ZUCARITAS_SEASONAL_PURAGARRA_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,23848088884990151,205,,23848088884970151,,Reach_P 13 18_PP_Pura Garra_JUL_L12,205,,,,116,116,,23848088884900151,,116,PP_1_Pura Garra_JUL_L12,,,,,205,,205,AUCTION,0,,,65352,,,USD,,89,,,1.006519,,0,,,2021-07-28,205,266559634257090,2021-07-28,,,,,205,35.336504,ZUCARITAS CENAM Miami,AUCTION,,SHARE,,2021-08-01 03:59:00,2021-07-09 17:00:29,https://ktbo.datatap.adverity.com/i/8/1cb196ad92.png,https://www.kellobyte.com/,,,,,,,,,,,,,MCMMIA_2021_ECU_Kelloggs_Zucaritas_Seasonal_Pura Garra_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L12,MCMMIA_2021_ECU_Kelloggs_Zucaritas_Seasonal_Pura Garra_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L12,MCMMIA,2021,ECU,Kelloggs,Zucaritas,Seasonal,Pura Garra,Facebook,Facebook and Instagram,Reach,CPM_Family Breakfast_JUL_L12,Family breakfast,,,https://ktbo.datatap.adverity.com/i/8/1cb196ad92.png,7,CPM,EC,5.7,20.96,201.4180728,35.336504,MCMMIA_2021_ECU_Kelloggs_Zucaritas_Seasonal_Pura Garra_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L12,zucaritas,Facebook Ads Insights,Zucaritas,205,MCMMIA_2021_ECU_KELLOGGS_ZUCARITAS_SEASONAL_PURAGARRA_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,2021-07-28,7,Mediacom,MCMMIA_2021_ECU_KELLOGGS_ZUCARITAS_SEASONAL_PURAGARRA_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,7,23848088884900151-7,686893,EC,,,6.71555306648109,5.77510515947232,0.793688609414657,MCMMIA,2021,ECU,KELLOGGS,ZUCARITAS,SEASONAL,PURAGARRA,FACEBOOK,FACEBOOKANDINSTAGRAM,REACH,CPM,FAMILYBREAKFAST,Facebook Ads Insights,3,ktboClient
57,63254,REACH,46,41,53,,GT,23,14932,1,216,21582,23,MCMMIA_2021_GTM_KELLOGGS_CHOCOKRISPIS_SEASONAL_ALOGRANDE_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,23848404262240222,15132,,23848404262310222,1,Reach_P- 25-49_Several_Family Breakfast_JUL_L12,232,41,31849,14942,164,164,2,23848404262360222,38585,164,MP_2_A lo grande_JUL_L12,5,5,42,46,15132,14932,232,AUCTION,0,,53,62829,57,,USD,,23,42,43,1.006764,1,1,2,41,2021-07-24,232,224986184776779,2021-07-24,43,2,14537,41,232,51.01,KELLOGGS'S LATAM Miami,AUCTION,WATCH_MORE,SHARE,,2021-08-01 03:59:00,2021-07-02 16:30:12,https://ktbo.datatap.adverity.com/i/8/ccf50de700.png,https://www.kellobyte.com/es_GT/choco-krispis.html?utm_source=Social&utm_medium=Facebook&utm_campaign=ExperienciaChocoKrispis&utm_term=carrousel_GT&utm_content=video,,,,,,,,,,,,,MCMMIA_2021_GTM_Kelloggs_Choco Krispis_Seasonal_A lo grande_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L12,MCMMIA_2021_GTM_Kelloggs_Choco Krispis_Seasonal_A lo grande_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L12,MCMMIA,2021,GTM,Kelloggs,Choco Krispis,Seasonal,A lo grande,Facebook,Facebook and Instagram,Reach,CPM_Family Breakfast_JUL_L12,Family breakfast,38585,38585,https://ktbo.datatap.adverity.com/i/8/ccf50de700.png,7,CPM,GT,5.7,20.96,290.757,51.01,MCMMIA_2021_GTM_Kelloggs_Choco Krispis_Seasonal_A lo grande_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L12,chocokrispis,Facebook Ads Insights,Choco Krispis,188,MCMMIA_2021_GTM_KELLOGGS_CHOCOKRISPIS_SEASONAL_ALOGRANDE_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,2021-07-24,7,Mediacom,MCMMIA_2021_GTM_KELLOGGS_CHOCOKRISPIS_SEASONAL_ALOGRANDE_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,7,23848404262360222-7,1958491,GT,,,5.40902622517359,4.80584354781873,0.621521423457211,MCMMIA,2021,GTM,KELLOGGS,CHOCOKRISPIS,SEASONAL,ALOGRANDE,FACEBOOK,FACEBOOKANDINSTAGRAM,REACH,CPM,FAMILYBREAKFAST,Facebook Ads Insights,3,ktboClient
392,74760,REACH,128,93,190,,GT,23,4602,2,429,5443,23,MCMMIA_2021_GTM_KELLOGGS_CHOCOKRISPIS_SEASONAL_ALOGRANDE_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,23848404262260222,15465,,23848404262310222,2,Reach_P- 25-49_Several_Family Breakfast_JUL_L12,474,93,7760,15439,1,1,,23848404262360222,14357,1,PPV_1_A lo grande_JUL_L12,4,4,448,128,15465,4602,474,AUCTION,0,,190,74760,392,,USD,,23,448,94,1,3,2,,93,2021-07-24,474,224986184776779,2021-07-24,94,,4593,93,474,59.19,KELLOGGS'S LATAM Miami,AUCTION,,VIDEO,,2021-08-01 03:59:00,2021-07-02 16:30:12,https://ktbo.datatap.adverity.com/i/8/84c9f52b70.png,,,,,,,,,,,,,,MCMMIA_2021_GTM_Kelloggs_Choco Krispis_Seasonal_A lo grande_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L12,MCMMIA_2021_GTM_Kelloggs_Choco Krispis_Seasonal_A lo grande_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L12,MCMMIA,2021,GTM,Kelloggs,Choco Krispis,Seasonal,A lo grande,Facebook,Facebook and Instagram,Reach,CPM_Family Breakfast_JUL_L12,Family breakfast,14357,14357,https://ktbo.datatap.adverity.com/i/8/84c9f52b70.png,7,CPM,GT,5.7,20.96,337.383,59.19,MCMMIA_2021_GTM_Kelloggs_Choco Krispis_Seasonal_A lo grande_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L12,chocokrispis,Facebook Ads Insights,Choco Krispis,26,MCMMIA_2021_GTM_KELLOGGS_CHOCOKRISPIS_SEASONAL_ALOGRANDE_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,2021-07-24,7,Mediacom,MCMMIA_2021_GTM_KELLOGGS_CHOCOKRISPIS_SEASONAL_ALOGRANDE_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,7,23848404262360222-7,1958491,GT,,,5.40902622517359,4.80584354781873,0.621521423457211,MCMMIA,2021,GTM,KELLOGGS,CHOCOKRISPIS,SEASONAL,ALOGRANDE,FACEBOOK,FACEBOOKANDINSTAGRAM,REACH,CPM,FAMILYBREAKFAST,Facebook Ads Insights,3,ktboClient
,1453,REACH,,,,,GT,,16,,0,19,0,MCMMIA_2021_GTM_KELLOGGS_CHOCOKRISPIS_SEASONAL_ALOGRANDE_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,23848404262420222,51,,23848404262280222,,Reach_P- 25-49_Several_SI_Family Breakfast_JUL_L12,,,28,51,0,,,23848404262360222,54,,SI_2_A lo grande_JUL_L12,,,,,51,16,,AUCTION,0,,,1453,,,USD,,,,,1,0,0,,,2021-07-24,,224986184776779,2021-07-24,,,16,,,1.18,KELLOGGS'S LATAM Miami,AUCTION,,VIDEO,,2021-08-01 03:59:00,2021-07-02 16:30:12,https://ktbo.datatap.adverity.com/i/8/a1f620601f.png,,,,,,,,,,,,,,MCMMIA_2021_GTM_Kelloggs_Choco Krispis_Seasonal_A lo grande_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L12,MCMMIA_2021_GTM_Kelloggs_Choco Krispis_Seasonal_A lo grande_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L12,MCMMIA,2021,GTM,Kelloggs,Choco Krispis,Seasonal,A lo grande,Facebook,Facebook and Instagram,Reach,CPM_Family Breakfast_JUL_L12,Family breakfast,54,54,https://ktbo.datatap.adverity.com/i/8/a1f620601f.png,7,CPM,GT,5.7,20.96,6.726,1.18,MCMMIA_2021_GTM_Kelloggs_Choco Krispis_Seasonal_A lo grande_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L12,chocokrispis,Facebook Ads Insights,Choco Krispis,0,MCMMIA_2021_GTM_KELLOGGS_CHOCOKRISPIS_SEASONAL_ALOGRANDE_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,2021-07-24,7,Mediacom,MCMMIA_2021_GTM_KELLOGGS_CHOCOKRISPIS_SEASONAL_ALOGRANDE_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,7,23848404262360222-7,1958491,GT,,,5.40902622517359,4.80584354781873,0.621521423457211,MCMMIA,2021,GTM,KELLOGGS,CHOCOKRISPIS,SEASONAL,ALOGRANDE,FACEBOOK,FACEBOOKANDINSTAGRAM,REACH,CPM,FAMILYBREAKFAST,Facebook Ads Insights,3,ktboClient
,15379,REACH,,,,,GT,,270,,5,402,0,MCMMIA_2021_GTM_KELLOGGS_CHOCOKRISPIS_SEASONAL_ALOGRANDE_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,23848404262450222,1058,,23848404262280222,,Reach_P- 25-49_Several_SI_Family Breakfast_JUL_L12,,,720,1058,0,,,23848404262360222,1824,,SI_1_A lo grande_JUL_L12,,,,,1470,270,412,AUCTION,0,,,15196,,,USD,,,,,1.012043,1,0,,,2021-07-24,412,224986184776779,2021-07-24,,,270,,,12.88,KELLOGGS'S LATAM Miami,AUCTION,,VIDEO,,2021-08-01 03:59:00,2021-07-02 16:30:12,https://ktbo.datatap.adverity.com/i/8/88a5aa0c91.png,,412,412,412,,,,,,,,,,MCMMIA_2021_GTM_Kelloggs_Choco Krispis_Seasonal_A lo grande_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L12,MCMMIA_2021_GTM_Kelloggs_Choco Krispis_Seasonal_A lo grande_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L12,MCMMIA,2021,GTM,Kelloggs,Choco Krispis,Seasonal,A lo grande,Facebook,Facebook and Instagram,Reach,CPM_Family Breakfast_JUL_L12,Family breakfast,1824,1824,https://ktbo.datatap.adverity.com/i/8/88a5aa0c91.png,7,CPM,GT,5.7,20.96,73.41600000000001,12.88,MCMMIA_2021_GTM_Kelloggs_Choco Krispis_Seasonal_A lo grande_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L12,chocokrispis,Facebook Ads Insights,Choco Krispis,0,MCMMIA_2021_GTM_KELLOGGS_CHOCOKRISPIS_SEASONAL_ALOGRANDE_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,2021-07-24,7,Mediacom,MCMMIA_2021_GTM_KELLOGGS_CHOCOKRISPIS_SEASONAL_ALOGRANDE_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,7,23848404262360222-7,1958491,GT,,,5.40902622517359,4.80584354781873,0.621521423457211,MCMMIA,2021,GTM,KELLOGGS,CHOCOKRISPIS,SEASONAL,ALOGRANDE,FACEBOOK,FACEBOOKANDINSTAGRAM,REACH,CPM,FAMILYBREAKFAST,Facebook Ads Insights,3,ktboClient
,12827,REACH,,,,,GT,,,,34,,0,MCMMIA_2021_GTM_KELLOGGS_CHOCOKRISPIS_SEASONAL_ALOGRANDE_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,23848404262460222,15,,23848404262310222,,Reach_P- 25-49_Several_Family Breakfast_JUL_L12,15,,,,15,15,,23848404262360222,,15,MP_1_A lo grande_JUL_L12,,,,,15,,15,AUCTION,0,,,12827,,,USD,,,,,1,,0,,,2021-07-24,15,224986184776779,2021-07-24,,,,,15,10.57,KELLOGGS'S LATAM Miami,AUCTION,WATCH_MORE,SHARE,,2021-08-01 03:59:00,2021-07-02 16:30:12,https://ktbo.datatap.adverity.com/i/8/5ff8ae6435.png,https://www.kellobyte.com/es_GT/choco-krispis.html?utm_source=Social&utm_medium=Facebook&utm_campaign=ExperienciaChocoKrispis&utm_term=carrousel_GT&utm_content=carousel,,,,,,,,,,,,,MCMMIA_2021_GTM_Kelloggs_Choco Krispis_Seasonal_A lo grande_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L12,MCMMIA_2021_GTM_Kelloggs_Choco Krispis_Seasonal_A lo grande_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L12,MCMMIA,2021,GTM,Kelloggs,Choco Krispis,Seasonal,A lo grande,Facebook,Facebook and Instagram,Reach,CPM_Family Breakfast_JUL_L12,Family breakfast,,,https://ktbo.datatap.adverity.com/i/8/5ff8ae6435.png,7,CPM,GT,5.7,20.96,60.249,10.57,MCMMIA_2021_GTM_Kelloggs_Choco Krispis_Seasonal_A lo grande_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L12,chocokrispis,Facebook Ads Insights,Choco Krispis,15,MCMMIA_2021_GTM_KELLOGGS_CHOCOKRISPIS_SEASONAL_ALOGRANDE_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,2021-07-24,7,Mediacom,MCMMIA_2021_GTM_KELLOGGS_CHOCOKRISPIS_SEASONAL_ALOGRANDE_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,7,23848404262360222-7,1958491,GT,,,5.40902622517359,4.80584354781873,0.621521423457211,MCMMIA,2021,GTM,KELLOGGS,CHOCOKRISPIS,SEASONAL,ALOGRANDE,FACEBOOK,FACEBOOKANDINSTAGRAM,REACH,CPM,FAMILYBREAKFAST,Facebook Ads Insights,3,ktboClient
,11476,REACH,,,,,GT,,88,,1,105,0,MCMMIA_2021_GTM_KELLOGGS_CHOCOKRISPIS_SEASONAL_ALOGRANDE_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,23848432406500222,298,,23848404262280222,,Reach_P- 25-49_Several_SI_Family Breakfast_JUL_L12,,,146,298,0,,,23848404262360222,299,,SI_3_A lo grande_JUL_L12,,,,,298,88,,AUCTION,0,,,11284,,,USD,,,,,1.017015,0,0,,,2021-07-24,,224986184776779,2021-07-24,,,88,,,9.54,KELLOGGS'S LATAM Miami,AUCTION,,VIDEO,,2021-08-01 03:59:00,2021-07-02 16:30:12,https://ktbo.datatap.adverity.com/i/8/4251803c7f.png,,,,,,,,,,,,,,MCMMIA_2021_GTM_Kelloggs_Choco Krispis_Seasonal_A lo grande_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L12,MCMMIA_2021_GTM_Kelloggs_Choco Krispis_Seasonal_A lo grande_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L12,MCMMIA,2021,GTM,Kelloggs,Choco Krispis,Seasonal,A lo grande,Facebook,Facebook and Instagram,Reach,CPM_Family Breakfast_JUL_L12,Family breakfast,299,299,https://ktbo.datatap.adverity.com/i/8/4251803c7f.png,7,CPM,GT,5.7,20.96,54.378,9.54,MCMMIA_2021_GTM_Kelloggs_Choco Krispis_Seasonal_A lo grande_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L12,chocokrispis,Facebook Ads Insights,Choco Krispis,0,MCMMIA_2021_GTM_KELLOGGS_CHOCOKRISPIS_SEASONAL_ALOGRANDE_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,2021-07-24,7,Mediacom,MCMMIA_2021_GTM_KELLOGGS_CHOCOKRISPIS_SEASONAL_ALOGRANDE_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,7,23848404262360222-7,1958491,GT,,,5.40902622517359,4.80584354781873,0.621521423457211,MCMMIA,2021,GTM,KELLOGGS,CHOCOKRISPIS,SEASONAL,ALOGRANDE,FACEBOOK,FACEBOOKANDINSTAGRAM,REACH,CPM,FAMILYBREAKFAST,Facebook Ads Insights,3,ktboClient
,1232,REACH,,,,,GT,,18,,0,22,0,MCMMIA_2021_GTM_KELLOGGS_CHOCOKRISPIS_SEASONAL_ALOGRANDE_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,23848432628740222,48,,23848404262280222,,Reach_P- 25-49_Several_SI_Family Breakfast_JUL_L12,,,36,48,0,,,23848404262360222,71,,SI_4_A lo grande_JUL_L12,,,,,48,18,,AUCTION,0,,,1232,,,USD,,,,,1,0,0,,,2021-07-24,,224986184776779,2021-07-24,,,18,,,1.03,KELLOGGS'S LATAM Miami,AUCTION,,VIDEO,,2021-08-01 03:59:00,2021-07-02 16:30:12,https://ktbo.datatap.adverity.com/i/8/706a593db2.png,,,,,,,,,,,,,,MCMMIA_2021_GTM_Kelloggs_Choco Krispis_Seasonal_A lo grande_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L12,MCMMIA_2021_GTM_Kelloggs_Choco Krispis_Seasonal_A lo grande_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L12,MCMMIA,2021,GTM,Kelloggs,Choco Krispis,Seasonal,A lo grande,Facebook,Facebook and Instagram,Reach,CPM_Family Breakfast_JUL_L12,Family breakfast,71,71,https://ktbo.datatap.adverity.com/i/8/706a593db2.png,7,CPM,GT,5.7,20.96,5.871,1.03,MCMMIA_2021_GTM_Kelloggs_Choco Krispis_Seasonal_A lo grande_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L12,chocokrispis,Facebook Ads Insights,Choco Krispis,0,MCMMIA_2021_GTM_KELLOGGS_CHOCOKRISPIS_SEASONAL_ALOGRANDE_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,2021-07-24,7,Mediacom,MCMMIA_2021_GTM_KELLOGGS_CHOCOKRISPIS_SEASONAL_ALOGRANDE_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,7,23848404262360222-7,1958491,GT,,,5.40902622517359,4.80584354781873,0.621521423457211,MCMMIA,2021,GTM,KELLOGGS,CHOCOKRISPIS,SEASONAL,ALOGRANDE,FACEBOOK,FACEBOOKANDINSTAGRAM,REACH,CPM,FAMILYBREAKFAST,Facebook Ads Insights,3,ktboClient
,3354,REACH,,,,,GT,,42,,0,50,0,MCMMIA_2021_GTM_KELLOGGS_CHOCOKRISPIS_SEASONAL_ALOGRANDE_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,23848432647690222,83,,23848404262280222,,Reach_P- 25-49_Several_SI_Family Breakfast_JUL_L12,,,63,83,0,,,23848404262360222,162,,SI_5_A lo grande_JUL_L12,,,,,83,42,,AUCTION,0,,,3353,,,USD,,,,,1.000298,0,0,,,2021-07-24,,224986184776779,2021-07-24,,,42,,,2.83,KELLOGGS'S LATAM Miami,AUCTION,,VIDEO,,2021-08-01 03:59:00,2021-07-02 16:30:12,https://ktbo.datatap.adverity.com/i/8/6f02578710.png,,,,,,,,,,,,,,MCMMIA_2021_GTM_Kelloggs_Choco Krispis_Seasonal_A lo grande_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L12,MCMMIA_2021_GTM_Kelloggs_Choco Krispis_Seasonal_A lo grande_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L12,MCMMIA,2021,GTM,Kelloggs,Choco Krispis,Seasonal,A lo grande,Facebook,Facebook and Instagram,Reach,CPM_Family Breakfast_JUL_L12,Family breakfast,162,162,https://ktbo.datatap.adverity.com/i/8/6f02578710.png,7,CPM,GT,5.7,20.96,16.131,2.83,MCMMIA_2021_GTM_Kelloggs_Choco Krispis_Seasonal_A lo grande_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L12,chocokrispis,Facebook Ads Insights,Choco Krispis,0,MCMMIA_2021_GTM_KELLOGGS_CHOCOKRISPIS_SEASONAL_ALOGRANDE_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,2021-07-24,7,Mediacom,MCMMIA_2021_GTM_KELLOGGS_CHOCOKRISPIS_SEASONAL_ALOGRANDE_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,7,23848404262360222-7,1958491,GT,,,5.40902622517359,4.80584354781873,0.621521423457211,MCMMIA,2021,GTM,KELLOGGS,CHOCOKRISPIS,SEASONAL,ALOGRANDE,FACEBOOK,FACEBOOKANDINSTAGRAM,REACH,CPM,FAMILYBREAKFAST,Facebook Ads Insights,3,ktboClient
43,60670,REACH,33,31,37,,GT,22,14390,,196,21012,22,MCMMIA_2021_GTM_KELLOGGS_CHOCOKRISPIS_SEASONAL_ALOGRANDE_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,23848404262240222,14554,,23848404262310222,,Reach_P- 25-49_Several_Family Breakfast_JUL_L12,187,31,31014,14399,131,131,2,23848404262360222,37581,131,MP_2_A lo grande_JUL_L12,5,5,32,33,14554,14390,187,AUCTION,0,,37,59152,43,,USD,,22,32,31,1.025663,1,0,2,31,2021-07-25,187,224986184776779,2021-07-25,31,2,14001,31,187,49.63,KELLOGGS'S LATAM Miami,AUCTION,WATCH_MORE,SHARE,,2021-08-01 03:59:00,2021-07-02 16:30:12,https://ktbo.datatap.adverity.com/i/8/ccf50de700.png,https://www.kellobyte.com/es_GT/choco-krispis.html?utm_source=Social&utm_medium=Facebook&utm_campaign=ExperienciaChocoKrispis&utm_term=carrousel_GT&utm_content=video,,,,,,,,,,,,,MCMMIA_2021_GTM_Kelloggs_Choco Krispis_Seasonal_A lo grande_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L12,MCMMIA_2021_GTM_Kelloggs_Choco Krispis_Seasonal_A lo grande_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L12,MCMMIA,2021,GTM,Kelloggs,Choco Krispis,Seasonal,A lo grande,Facebook,Facebook and Instagram,Reach,CPM_Family Breakfast_JUL_L12,Family breakfast,37581,37581,https://ktbo.datatap.adverity.com/i/8/ccf50de700.png,7,CPM,GT,5.7,20.96,282.891,49.63,MCMMIA_2021_GTM_Kelloggs_Choco Krispis_Seasonal_A lo grande_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L12,chocokrispis,Facebook Ads Insights,Choco Krispis,153,MCMMIA_2021_GTM_KELLOGGS_CHOCOKRISPIS_SEASONAL_ALOGRANDE_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,2021-07-25,7,Mediacom,MCMMIA_2021_GTM_KELLOGGS_CHOCOKRISPIS_SEASONAL_ALOGRANDE_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,7,23848404262360222-7,1958491,GT,,,5.40902622517359,4.80584354781873,0.621521423457211,MCMMIA,2021,GTM,KELLOGGS,CHOCOKRISPIS,SEASONAL,ALOGRANDE,FACEBOOK,FACEBOOKANDINSTAGRAM,REACH,CPM,FAMILYBREAKFAST,Facebook Ads Insights,3,ktboClient
